Number,TEXT VALENCE,TEXT AROUSAL,TEXT DOMINANCE,AUDIO VALENCE,AUDIO AROUSAL,AUDIO DOMINANCE,predicted_emotion,label,consistency label,GMM_FINAL_LABEL,,,,,,,
955,0.132666667,0.092333333,-0.033333333,-0.427088797,-0.168572307,-0.019149303,disgust,surprise,0,consistent,,,,,,,
956,-0.132,-0.04475,-0.0745,-0.17262435,-0.100416183,0.049501181,disgust,surprise,0,consistent,,,,,,,
957,0.012,0.144333333,0.192,-0.127045333,-0.026780725,0.060040951,surprise,surprise,1,consistent,,,,,,,
958,0.25,0.026,-0.0112,-0.668694496,0.763629913,0.744822502,anger,anger,1,inconsistent,,,,,,,
959,0.246,-0.113142857,-0.060714286,-0.455949485,0.318233848,0.350877523,surprise,anger,0,inconsistent,,,,,,,
960,0.17525,0.0445,-0.04125,-0.748981476,0.656005979,0.657368422,anger,anger,1,inconsistent,,,,,,,
961,0.4425,0.052,0.3265,-0.358254731,0.436683416,0.479549289,surprise,anger,0,inconsistent,,,,,,,
962,0.325166667,0.1145,-0.037,-0.664665699,0.522753835,0.58619225,surprise,anger,0,inconsistent,,,,,,,
963,-0.1916,0.115,-0.1156,-0.376124084,-0.063638866,0.111664295,fear,disgust,0,consistent,,,,,,,
964,0.0696,-0.0712,-0.112,-0.489340186,0.216867685,0.312585235,fear,disgust,0,consistent,,,,,,,
965,-0.624,0.334,-0.608,0.041882277,0.218773127,0.261926174,anger,disgust,0,inconsistent,,,,,,,
966,-0.301,0.168,-0.191,-1,0.568253517,0.680472016,anger,disgust,0,inconsistent,,,,,,,
967,-0.385,0.1135,-0.319,-0.870242238,0.0378232,0.250003815,fear,disgust,0,consistent,,,,,,,
968,0.1676,-0.184,0.1636,-1,0.303654671,0.299896002,fear,fear,1,inconsistent,,,,,,,
969,0.1995,0.111,0.055,-0.495145321,0.17888236,0.252119184,surprise,fear,0,consistent,,,,,,,
970,-0.174,0.238,0.134,-0.615207314,0.350909829,0.431260586,anger,fear,0,consistent,,,,,,,
971,-0.265333333,-0.356,-0.325333333,-0.734857321,0.73080337,0.714869022,fear,fear,1,inconsistent,,,,,,,
972,0.025571429,-0.164571429,-0.043142857,-0.627836227,0.249568939,0.326962471,fear,fear,1,inconsistent,,,,,,,
973,0.4765,0.12425,0.3655,0.15576303,0.397845268,0.399175406,happiness,happiness,1,consistent,,,,,,,
974,0.47525,0.2,0.2645,0.00919354,0.39305079,0.317731857,happiness,happiness,1,consistent,,,,,,,
975,0.4195,0.3325,0.167,-0.671528935,0.554948688,0.506996632,surprise,happiness,0,inconsistent,,,,,,,
976,0.92,0.22,0.586,-0.518273234,0.514846087,0.394492745,happiness,happiness,1,inconsistent,,,,,,,
977,0.816,0.862,0.418,0.014683723,0.545832992,0.409522772,happiness,happiness,1,inconsistent,,,,,,,
978,0.304,-0.2235,0.18,-0.389777005,-0.018354893,0.145330191,surprise,sadness,0,consistent,,,,,,,
979,0.1856,-0.1384,0.0748,-0.5778476,-0.056680441,0.037333012,surprise,sadness,0,consistent,,,,,,,
980,0.408333333,-0.0495,0.250833333,-0.541045189,-0.13936162,0.024637699,surprise,sadness,0,inconsistent,,,,,,,
981,0.4685,-0.548,-0.1085,-0.068482459,-0.237641215,-0.058647454,surprise,sadness,0,consistent,,,,,,,
982,0.418,0.0735,0.324,0.093142986,0.18985796,0.303493381,surprise,sadness,0,consistent,,,,,,,
983,-0.012,-0.14275,-0.0455,-0.714611053,0.633120775,0.586831093,anger,surprise,0,inconsistent,,,,,,,
984,-0.020666667,0.132666667,-0.082,-0.281819344,0.64264214,0.662482977,surprise,surprise,1,inconsistent,,,,,,,
985,0.132666667,0.092333333,-0.033333333,-0.657504559,0.637898564,0.623351097,anger,surprise,0,inconsistent,,,,,,,
986,-0.132,-0.04475,-0.0745,-0.56369698,0.611120105,0.61079073,anger,surprise,0,inconsistent,,,,,,,
987,0.012,0.144333333,0.192,-0.702510834,0.719500661,0.68713057,anger,surprise,0,inconsistent,,,,,,,
988,0.25,0.026,-0.0112,-0.467580795,0.494587898,0.543198109,surprise,anger,0,inconsistent,,,,,,,
989,0.246,-0.113142857,-0.060714286,-0.396253943,0.450870991,0.502593994,surprise,anger,0,inconsistent,,,,,,,
990,0.17525,0.0445,-0.04125,-0.463873267,0.433962107,0.484912395,surprise,anger,0,inconsistent,,,,,,,
991,0.4425,0.052,0.3265,-0.205897272,0.194666266,0.260884166,surprise,anger,0,consistent,,,,,,,
992,0.325166667,0.1145,-0.037,-0.282296002,0.467810273,0.562366724,surprise,anger,0,inconsistent,,,,,,,
993,-0.1916,0.115,-0.1156,-0.668489337,-0.219782591,-0.032611609,sadness,disgust,0,consistent,,,,,,,
994,0.0696,-0.0712,-0.112,0.00397718,-0.136403382,-0.014201641,surprise,disgust,0,consistent,,,,,,,
995,-0.624,0.334,-0.608,-0.107776761,-0.028593063,0.071566939,fear,disgust,0,inconsistent,,,,,,,
996,-0.301,0.168,-0.191,-0.81487447,0.204650044,0.342598677,fear,disgust,0,consistent,,,,,,,
997,-0.385,0.1135,-0.319,-0.418576062,0.034079313,0.181894302,fear,disgust,0,consistent,,,,,,,
998,0.1676,-0.184,0.1636,-0.475480855,-0.977703512,-0.713374615,disgust,fear,0,inconsistent,,,,,,,
999,0.1995,0.111,0.055,-0.268026829,-0.145081639,-0.054077029,surprise,fear,0,consistent,,,,,,,
1000,-0.174,0.238,0.134,-0.860849023,0.028913379,0.130060196,fear,fear,1,consistent,,,,,,,
1001,-0.265333333,-0.356,-0.325333333,-0.696765542,0.014211297,0.096972466,sadness,fear,0,consistent,,,,,,,
1002,0.025571429,-0.164571429,-0.043142857,-0.582764387,-0.067809939,0.073011637,sadness,fear,0,consistent,,,,,,,
1003,0.4765,0.12425,0.3655,0.889314651,0.364285707,0.442227483,happiness,happiness,1,consistent,,,,,,,
1004,0.47525,0.2,0.2645,0.893779278,0.448461771,0.516029119,happiness,happiness,1,consistent,,,,,,,
1005,0.4195,0.3325,0.167,0.515360117,0.07891643,0.208889008,happiness,happiness,1,consistent,,,,,,,
1006,0.92,0.22,0.586,-0.463334858,0.017387152,0.13019371,surprise,happiness,0,inconsistent,,,,,,,
1007,0.816,0.862,0.418,0.839065671,0.48293364,0.520038366,happiness,happiness,1,consistent,,,,,,,
1008,0.304,-0.2235,0.18,-0.377144933,-0.888685942,-0.610419989,disgust,sadness,0,inconsistent,,,,,,,
1009,0.1856,-0.1384,0.0748,-0.789425731,-1,-0.794599891,sadness,sadness,1,inconsistent,,,,,,,
1010,0.408333333,-0.0495,0.250833333,0.219036579,-0.637830317,-0.290662825,surprise,sadness,0,consistent,,,,,,,
1011,0.4685,-0.548,-0.1085,-0.273153245,-0.769021153,-0.450275362,surprise,sadness,0,consistent,,,,,,,
1012,0.418,0.0735,0.324,0.03349781,-0.552001417,-0.26619935,surprise,sadness,0,inconsistent,,,,,,,
1013,-0.012,-0.14275,-0.0455,-0.451975763,-0.258803427,-0.113799989,sadness,surprise,0,consistent,,,,,,,
1014,-0.020666667,0.132666667,-0.082,-0.413377702,-0.038877726,0.074853778,fear,surprise,0,consistent,,,,,,,
1015,0.132666667,0.092333333,-0.033333333,-0.56814158,-0.353923082,-0.086805761,sadness,surprise,0,consistent,,,,,,,
1016,-0.132,-0.04475,-0.0745,-0.400598288,-0.324579835,-0.118526101,sadness,surprise,0,consistent,,,,,,,
1017,0.012,0.144333333,0.192,-0.234098494,-0.058619261,0.048076987,surprise,surprise,1,consistent,,,,,,,
1018,0.25,0.026,-0.0112,-0.617933929,0.061662197,0.166936278,surprise,anger,0,inconsistent,,,,,,,
1019,0.246,-0.113142857,-0.060714286,-0.686759412,0.125285149,0.22744143,fear,anger,0,inconsistent,,,,,,,
1020,0.17525,0.0445,-0.04125,-0.63847506,-0.519863069,-0.278926253,sadness,anger,0,inconsistent,,,,,,,
1021,0.4425,0.052,0.3265,0.046916723,-0.08731091,0.039638996,surprise,anger,0,consistent,,,,,,,
1022,0.325166667,0.1145,-0.037,-0.208642125,-0.232371807,-0.027599812,surprise,anger,0,consistent,,,,,,,
1023,-0.1916,0.115,-0.1156,0.031809568,0.155419111,0.280532479,surprise,disgust,0,consistent,,,,,,,
1024,0.0696,-0.0712,-0.112,0.016124487,-0.001207232,0.081555128,surprise,disgust,0,consistent,,,,,,,
1025,-0.624,0.334,-0.608,0.176462412,0.689416885,0.698508263,anger,disgust,0,inconsistent,,,,,,,
1026,-0.301,0.168,-0.191,-0.779821038,0.329833388,0.403119445,anger,disgust,0,consistent,,,,,,,
1027,-0.385,0.1135,-0.319,-0.859618068,0.116220713,0.22149086,fear,disgust,0,consistent,,,,,,,
1028,0.1676,-0.184,0.1636,-0.482549548,-0.511454642,-0.347205043,disgust,fear,0,inconsistent,,,,,,,
1029,0.1995,0.111,0.055,-0.1879372,-0.230434358,-0.11290729,surprise,fear,0,consistent,,,,,,,
1030,-0.174,0.238,0.134,-0.798300683,-0.11955601,0.046851277,fear,fear,1,consistent,,,,,,,
1031,-0.265333333,-0.356,-0.325333333,-0.49282831,0.093372583,0.160799265,sadness,fear,0,consistent,,,,,,,
1032,0.025571429,-0.164571429,-0.043142857,-0.806558549,-0.337782383,-0.114958644,sadness,fear,0,consistent,,,,,,,
1033,0.4765,0.12425,0.3655,0.819916606,0.189104319,0.278242946,surprise,happiness,0,consistent,,,,,,,
1034,0.47525,0.2,0.2645,0.494680643,0.021408916,0.111219645,surprise,happiness,0,consistent,,,,,,,
1035,0.4195,0.3325,0.167,0.120370626,0.104398251,0.089416623,happiness,happiness,1,consistent,,,,,,,
1036,0.92,0.22,0.586,0.033634424,-0.162821412,-0.05190599,surprise,happiness,0,inconsistent,,,,,,,
1037,0.816,0.862,0.418,0.445994735,0.044810772,0.121743202,happiness,happiness,1,inconsistent,,,,,,,
1038,0.304,-0.2235,0.18,-0.526082039,-0.96728617,-0.69784832,disgust,sadness,0,inconsistent,,,,,,,
1039,0.1856,-0.1384,0.0748,-0.431348145,-0.825796962,-0.588549852,disgust,sadness,0,inconsistent,,,,,,,
1040,0.408333333,-0.0495,0.250833333,-0.111605585,-0.528044105,-0.261889577,surprise,sadness,0,inconsistent,,,,,,,
1041,0.4685,-0.548,-0.1085,-0.144788861,-0.847704232,-0.559678197,surprise,sadness,0,consistent,,,,,,,
1042,0.418,0.0735,0.324,-0.051245987,-0.520099521,-0.273076534,surprise,sadness,0,inconsistent,,,,,,,
1043,-0.012,-0.14275,-0.0455,-0.403371513,-0.389644265,-0.262381315,sadness,surprise,0,consistent,,,,,,,
1044,-0.020666667,0.132666667,-0.082,-0.760040879,-0.552708745,-0.330773234,sadness,surprise,0,inconsistent,,,,,,,
1045,0.132666667,0.092333333,-0.033333333,-0.752530277,-0.960956335,-0.684240818,sadness,surprise,0,inconsistent,,,,,,,
1046,-0.132,-0.04475,-0.0745,-0.584632397,-1,-0.772621453,sadness,surprise,0,inconsistent,,,,,,,
1047,0.012,0.144333333,0.192,-0.312535465,-0.133720696,-0.04896462,surprise,surprise,1,consistent,,,,,,,
1048,0.25,0.026,-0.0112,-0.563777328,0.724094868,0.733823061,surprise,anger,0,inconsistent,,,,,,,
1049,0.246,-0.113142857,-0.060714286,-0.586359978,0.419577718,0.510391831,surprise,anger,0,inconsistent,,,,,,,
1050,0.17525,0.0445,-0.04125,-0.4678002,0.491672754,0.535431981,surprise,anger,0,inconsistent,,,,,,,
1051,0.4425,0.052,0.3265,-0.248311937,0.354149222,0.470728278,surprise,anger,0,consistent,,,,,,,
1052,0.325166667,0.1145,-0.037,-0.15546912,0.470997095,0.562137127,surprise,anger,0,consistent,,,,,,,
1053,-0.1916,0.115,-0.1156,-0.422320485,0.540479422,0.606333733,anger,disgust,0,inconsistent,,,,,,,
1054,0.0696,-0.0712,-0.112,0.283161402,0.509801149,0.547752857,surprise,disgust,0,inconsistent,,,,,,,
1055,-0.624,0.334,-0.608,0.208019257,0.761648417,0.731597781,anger,disgust,0,inconsistent,,,,,,,
1056,-0.301,0.168,-0.191,-0.963038445,0.770241022,0.818768859,anger,disgust,0,inconsistent,,,,,,,
1057,-0.385,0.1135,-0.319,-0.970790565,0.243655682,0.508640885,fear,disgust,0,inconsistent,,,,,,,
1058,0.1676,-0.184,0.1636,-0.210012674,-0.073790073,0.036144495,surprise,fear,0,consistent,,,,,,,
1059,0.1995,0.111,0.055,-0.271838903,-0.69297868,-0.463947892,disgust,fear,0,inconsistent,,,,,,,
1060,-0.174,0.238,0.134,-0.709208846,0.205070376,0.245739341,anger,fear,0,consistent,,,,,,,
1061,-0.265333333,-0.356,-0.325333333,-0.465485513,0.642411351,0.658465624,fear,fear,1,inconsistent,,,,,,,
1062,0.025571429,-0.164571429,-0.043142857,-0.562574148,0.436716557,0.429974556,fear,fear,1,inconsistent,,,,,,,
1063,0.4765,0.12425,0.3655,1,0.799430847,0.829684854,happiness,happiness,1,inconsistent,,,,,,,
1064,0.47525,0.2,0.2645,1,0.791257143,0.782053709,happiness,happiness,1,inconsistent,,,,,,,
1065,0.4195,0.3325,0.167,0.875185728,0.703613758,0.762723804,happiness,happiness,1,consistent,,,,,,,
1066,0.92,0.22,0.586,0.129330873,0.44547224,0.55451262,happiness,happiness,1,consistent,,,,,,,
1067,0.816,0.862,0.418,0.929122925,0.607902527,0.640604496,happiness,happiness,1,consistent,,,,,,,
1068,0.304,-0.2235,0.18,-0.578659534,-1,-0.908246815,disgust,sadness,0,inconsistent,,,,,,,
1069,0.1856,-0.1384,0.0748,-0.290554106,-0.968674242,-0.615401983,disgust,sadness,0,inconsistent,,,,,,,
1070,0.408333333,-0.0495,0.250833333,-0.082775772,-0.334455729,-0.122528911,surprise,sadness,0,consistent,,,,,,,
1071,0.4685,-0.548,-0.1085,0.166612387,-0.429358959,-0.187125564,surprise,sadness,0,consistent,,,,,,,
1072,0.418,0.0735,0.324,-0.026972413,-0.016426563,0.098631144,surprise,sadness,0,consistent,,,,,,,
1073,-0.012,-0.14275,-0.0455,-0.443201542,0.150667906,0.227061272,fear,surprise,0,consistent,,,,,,,
1074,-0.020666667,0.132666667,-0.082,-0.48119843,0.389168024,0.40318203,anger,surprise,0,consistent,,,,,,,
1075,0.132666667,0.092333333,-0.033333333,-0.32900399,0.34523499,0.367222071,surprise,surprise,1,consistent,,,,,,,
1076,-0.132,-0.04475,-0.0745,-0.19768101,-0.056815863,-0.0190593,disgust,surprise,0,consistent,,,,,,,
1077,0.012,0.144333333,0.192,-0.062888443,0.398995399,0.43226862,surprise,surprise,1,consistent,,,,,,,
1078,0.25,0.026,-0.0112,-0.576059699,0.340118408,0.398656845,surprise,anger,0,inconsistent,,,,,,,
1079,0.246,-0.113142857,-0.060714286,-0.618043065,0.44536078,0.513813019,surprise,anger,0,inconsistent,,,,,,,
1080,0.17525,0.0445,-0.04125,-0.368185818,0.363926888,0.42548728,surprise,anger,0,consistent,,,,,,,
1081,0.4425,0.052,0.3265,0.228669286,0.398869753,0.453053951,happiness,anger,0,consistent,,,,,,,
1082,0.325166667,0.1145,-0.037,-0.605037332,0.288894892,0.455038548,surprise,anger,0,inconsistent,,,,,,,
1083,-0.1916,0.115,-0.1156,-0.410007477,-0.121443868,0.0109725,sadness,disgust,0,consistent,,,,,,,
1084,0.0696,-0.0712,-0.112,0.01648736,0.050975084,0.083261967,surprise,disgust,0,consistent,,,,,,,
1085,-0.624,0.334,-0.608,-0.266838372,0.323658466,0.387299776,anger,disgust,0,inconsistent,,,,,,,
1086,-0.301,0.168,-0.191,-0.774994016,0.075027227,0.188927531,fear,disgust,0,consistent,,,,,,,
1087,-0.385,0.1135,-0.319,-0.820949376,-0.148080826,0.06623435,sadness,disgust,0,consistent,,,,,,,
1088,0.1676,-0.184,0.1636,-0.587315917,-0.908007503,-0.672979832,sadness,fear,0,inconsistent,,,,,,,
1089,0.1995,0.111,0.055,-0.196672916,-0.493591726,-0.326946735,surprise,fear,0,consistent,,,,,,,
1090,-0.174,0.238,0.134,-0.863163173,-0.592728376,-0.378128588,sadness,fear,0,inconsistent,,,,,,,
1091,-0.265333333,-0.356,-0.325333333,-0.725171506,-0.505305946,-0.335750997,sadness,fear,0,consistent,,,,,,,
1092,0.025571429,-0.164571429,-0.043142857,-0.624491096,-0.286800742,-0.124430239,sadness,fear,0,consistent,,,,,,,
1093,0.4765,0.12425,0.3655,1,0.387235165,0.484845519,happiness,happiness,1,consistent,,,,,,,
1094,0.47525,0.2,0.2645,0.960610747,0.460610867,0.561131477,happiness,happiness,1,consistent,,,,,,,
1095,0.4195,0.3325,0.167,0.350782156,0.031160116,0.177862406,surprise,happiness,0,consistent,,,,,,,
1096,0.92,0.22,0.586,-0.145442903,-0.006030321,0.013742328,surprise,happiness,0,inconsistent,,,,,,,
1097,0.816,0.862,0.418,0.991931438,0.341627121,0.391472578,happiness,happiness,1,consistent,,,,,,,
1098,0.304,-0.2235,0.18,-0.622103214,-0.797660828,-0.523102164,disgust,sadness,0,inconsistent,,,,,,,
1099,0.1856,-0.1384,0.0748,-0.75571537,-1,-0.770620227,sadness,sadness,1,inconsistent,,,,,,,
1100,0.408333333,-0.0495,0.250833333,0.126523256,-0.910585582,-0.571979225,surprise,sadness,0,inconsistent,,,,,,,
1101,0.4685,-0.548,-0.1085,-0.109279692,-0.955710292,-0.639615059,surprise,sadness,0,inconsistent,,,,,,,
1102,0.418,0.0735,0.324,-0.09432584,-0.712969959,-0.474987924,surprise,sadness,0,inconsistent,,,,,,,
1103,-0.012,-0.14275,-0.0455,-0.608644009,0.300080657,0.32588613,fear,surprise,0,consistent,,,,,,,
1104,-0.020666667,0.132666667,-0.082,-0.22194922,0.397583008,0.316514969,surprise,surprise,1,consistent,,,,,,,
1105,0.132666667,0.092333333,-0.033333333,-0.458299935,0.223107219,0.343247652,surprise,surprise,1,consistent,,,,,,,
1106,-0.132,-0.04475,-0.0745,-0.523956299,0.132706523,0.183521032,fear,surprise,0,consistent,,,,,,,
1107,0.012,0.144333333,0.192,0.150425911,0.035233498,0.1468153,surprise,surprise,1,consistent,,,,,,,
1108,0.25,0.026,-0.0112,-0.514172077,0.421149731,0.459467888,surprise,anger,0,inconsistent,,,,,,,
1109,0.246,-0.113142857,-0.060714286,-0.642287433,0.381259441,0.423797846,surprise,anger,0,inconsistent,,,,,,,
1110,0.17525,0.0445,-0.04125,-0.505498052,0.295722008,0.335283995,surprise,anger,0,consistent,,,,,,,
1111,0.4425,0.052,0.3265,-0.578482151,0.344252586,0.376348019,surprise,anger,0,inconsistent,,,,,,,
1112,0.325166667,0.1145,-0.037,-0.286197126,0.172980309,0.268171906,surprise,anger,0,consistent,,,,,,,
1113,-0.1916,0.115,-0.1156,-0.400162995,0.143314719,0.200984836,fear,disgust,0,consistent,,,,,,,
1114,0.0696,-0.0712,-0.112,-0.303272069,0.233044863,0.231878042,surprise,disgust,0,consistent,,,,,,,
1115,-0.624,0.334,-0.608,0.100122333,0.311304569,0.326984644,anger,disgust,0,inconsistent,,,,,,,
1116,-0.301,0.168,-0.191,-0.651594162,0.451194406,0.474538326,anger,disgust,0,consistent,,,,,,,
1117,-0.385,0.1135,-0.319,-0.622089386,0.282515168,0.367310882,fear,disgust,0,consistent,,,,,,,
1118,0.1676,-0.184,0.1636,-0.35887289,-0.121281862,-0.106515527,surprise,fear,0,consistent,,,,,,,
1119,0.1995,0.111,0.055,-0.235721231,0.013238788,-0.036722124,surprise,fear,0,consistent,,,,,,,
1120,-0.174,0.238,0.134,-0.968998671,-0.103066325,-0.107614636,fear,fear,1,inconsistent,,,,,,,
1121,-0.265333333,-0.356,-0.325333333,-0.66291368,-0.086762786,-0.191638887,sadness,fear,0,consistent,,,,,,,
1122,0.025571429,-0.164571429,-0.043142857,-0.529546142,0.146916032,0.081790924,sadness,fear,0,consistent,,,,,,,
1123,0.4765,0.12425,0.3655,0.77118063,0.413243651,0.498087406,happiness,happiness,1,consistent,,,,,,,
1124,0.47525,0.2,0.2645,0.852766633,0.442574739,0.425925612,happiness,happiness,1,consistent,,,,,,,
1125,0.4195,0.3325,0.167,0.887909889,0.580224395,0.600366354,happiness,happiness,1,consistent,,,,,,,
1126,0.92,0.22,0.586,0.918094754,0.48701334,0.543388963,happiness,happiness,1,consistent,,,,,,,
1127,0.816,0.862,0.418,0.871799469,0.511299372,0.532769442,happiness,happiness,1,consistent,,,,,,,
1128,0.304,-0.2235,0.18,-0.746201396,-0.885091603,-0.679487348,sadness,sadness,1,inconsistent,,,,,,,
1129,0.1856,-0.1384,0.0748,-0.77443707,-0.70370543,-0.574747026,sadness,sadness,1,inconsistent,,,,,,,
1130,0.408333333,-0.0495,0.250833333,0.065777063,-0.544977009,-0.341913819,surprise,sadness,0,consistent,,,,,,,
1131,0.312333333,-0.365333333,-0.06,-0.171706915,-0.700083733,-0.508206069,surprise,sadness,0,consistent,,,,,,,
1132,0.482333333,0.049,0.401333333,-0.3618958,-0.321079493,-0.191379547,surprise,sadness,0,inconsistent,,,,,,,
1133,-0.012,-0.14275,-0.0455,-0.404743016,0.364200354,0.460934877,fear,surprise,0,consistent,,,,,,,
1134,-0.020666667,0.132666667,-0.082,-0.520482183,0.304645538,0.332710743,anger,surprise,0,consistent,,,,,,,
1135,0.132666667,0.092333333,-0.033333333,-0.382259905,0.371722221,0.449105382,surprise,surprise,1,consistent,,,,,,,
1136,-0.132,-0.04475,-0.0745,-0.473992884,0.450364113,0.462786198,anger,surprise,0,consistent,,,,,,,
1137,0.012,0.144333333,0.192,-0.304175496,0.261995316,0.253414869,surprise,surprise,1,consistent,,,,,,,
1138,0.25,0.026,-0.0112,-0.488581061,0.593452334,0.516726136,surprise,anger,0,inconsistent,,,,,,,
1139,0.246,-0.113142857,-0.060714286,-0.261522293,0.405303717,0.444402933,surprise,anger,0,inconsistent,,,,,,,
1140,0.17525,0.0445,-0.04125,-0.54265523,0.449382067,0.525696754,surprise,anger,0,inconsistent,,,,,,,
1141,0.4425,0.052,0.3265,-0.525533795,0.444071531,0.417375803,surprise,anger,0,inconsistent,,,,,,,
1142,0.325166667,0.1145,-0.037,-0.721316457,0.475145102,0.552603722,surprise,anger,0,inconsistent,,,,,,,
1143,-0.1916,0.115,-0.1156,-0.491919994,-0.149156749,-0.028019845,sadness,disgust,0,consistent,,,,,,,
1144,0.0696,-0.0712,-0.112,-0.213796437,0.196217537,0.140363097,surprise,disgust,0,consistent,,,,,,,
1145,-0.624,0.334,-0.608,0.038493156,0.182072401,0.128156543,anger,disgust,0,inconsistent,,,,,,,
1146,-0.301,0.168,-0.191,-0.403892934,-0.125288308,-0.067826152,fear,disgust,0,consistent,,,,,,,
1147,-0.385,0.1135,-0.319,0.226672053,0.490985274,0.478217602,surprise,disgust,0,inconsistent,,,,,,,
1148,0.1676,-0.184,0.1636,-0.371070206,0.386331439,0.314630628,surprise,fear,0,consistent,,,,,,,
1149,0.1995,0.111,0.055,-0.420910656,-0.139161646,-0.075391471,disgust,fear,0,consistent,,,,,,,
1150,-0.174,0.238,0.134,-0.725673079,0.005724788,0.080690742,fear,fear,1,consistent,,,,,,,
1151,-0.265333333,-0.356,-0.325333333,-0.644575119,0.011546969,0.006675124,sadness,fear,0,consistent,,,,,,,
1152,0.025571429,-0.164571429,-0.043142857,-0.876089334,0.081808209,0.123041272,sadness,fear,0,inconsistent,,,,,,,
1153,0.4765,0.12425,0.3655,0.743344307,0.684639931,0.618121028,happiness,happiness,1,consistent,,,,,,,
1154,0.47525,0.2,0.2645,0.186604738,0.316715598,0.348750234,happiness,happiness,1,consistent,,,,,,,
1155,0.4195,0.3325,0.167,-0.027020812,0.345169783,0.337437272,surprise,happiness,0,consistent,,,,,,,
1156,0.92,0.22,0.586,-0.646555126,0.345456481,0.301500201,surprise,happiness,0,inconsistent,,,,,,,
1157,0.816,0.862,0.418,0.323548555,0.376740694,0.362223744,happiness,happiness,1,consistent,,,,,,,
1158,0.304,-0.2235,0.18,-0.592765331,-0.263862669,-0.143112481,surprise,sadness,0,inconsistent,,,,,,,
1159,0.1856,-0.1384,0.0748,-0.628071308,-0.419739485,-0.273097277,sadness,sadness,1,inconsistent,,,,,,,
1160,0.408333333,-0.0495,0.250833333,0.018019319,-0.439091146,-0.276477277,surprise,sadness,0,consistent,,,,,,,
1161,0.312333333,-0.365333333,-0.06,-0.228900611,-0.401792347,-0.23289001,surprise,sadness,0,consistent,,,,,,,
1162,0.482333333,0.049,0.401333333,-0.163627028,-0.290773392,-0.087795079,surprise,sadness,0,inconsistent,,,,,,,
1163,-0.012,-0.14275,-0.0455,-0.565127194,0.640328407,0.654334545,anger,surprise,0,inconsistent,,,,,,,
1164,-0.020666667,0.132666667,-0.082,-0.359945297,0.274836421,0.335200071,surprise,surprise,1,consistent,,,,,,,
1165,0.132666667,0.092333333,-0.033333333,-0.522430301,0.307015657,0.215457439,surprise,surprise,1,consistent,,,,,,,
1166,-0.132,-0.04475,-0.0745,-0.275431097,0.240272999,0.287987471,fear,surprise,0,consistent,,,,,,,
1167,0.012,0.144333333,0.192,0.445836306,0.390686631,0.439522028,happiness,surprise,0,consistent,,,,,,,
1168,0.25,0.026,-0.0112,-0.487650752,0.433078766,0.437344313,surprise,anger,0,inconsistent,,,,,,,
1169,0.246,-0.113142857,-0.060714286,-0.599805593,0.026745439,0.148995519,surprise,anger,0,inconsistent,,,,,,,
1170,0.17525,0.0445,-0.04125,-0.55790925,0.323903084,0.428751945,surprise,anger,0,inconsistent,,,,,,,
1171,0.4425,0.052,0.3265,-0.118584037,0.096604228,0.157184124,surprise,anger,0,consistent,,,,,,,
1172,0.325166667,0.1145,-0.037,0.107097864,0.070977449,0.202290058,surprise,anger,0,consistent,,,,,,,
1173,-0.1916,0.115,-0.1156,-0.811060309,-0.250333667,-0.045822263,sadness,disgust,0,consistent,,,,,,,
1174,0.0696,-0.0712,-0.112,0.088618279,-0.066132665,0.085984707,surprise,disgust,0,consistent,,,,,,,
1175,-0.624,0.334,-0.608,0.103393793,0.010002375,0.075224638,fear,disgust,0,inconsistent,,,,,,,
1176,-0.301,0.168,-0.191,-0.943621337,-0.023931503,0.140231967,fear,disgust,0,consistent,,,,,,,
1177,-0.385,0.1135,-0.319,-0.825894177,-0.004342318,0.15836525,fear,disgust,0,consistent,,,,,,,
1178,0.1676,-0.184,0.1636,-0.173636675,0.056812644,0.138715982,surprise,fear,0,consistent,,,,,,,
1179,0.1995,0.111,0.055,-0.302712023,-0.170921981,-0.041857123,surprise,fear,0,consistent,,,,,,,
1180,-0.174,0.238,0.134,-0.366969883,0.086721182,0.185642481,fear,fear,1,consistent,,,,,,,
1181,-0.265333333,-0.356,-0.325333333,-0.664751768,0.144227743,0.167742968,sadness,fear,0,consistent,,,,,,,
1182,0.025571429,-0.164571429,-0.043142857,-0.624020219,0.146636724,0.223563313,sadness,fear,0,consistent,,,,,,,
1183,0.4765,0.12425,0.3655,0.432986259,0.551924467,0.540944576,happiness,happiness,1,consistent,,,,,,,
1184,0.47525,0.2,0.2645,0.705291867,0.446183681,0.495570421,happiness,happiness,1,consistent,,,,,,,
1185,0.4195,0.3325,0.167,0.178406,0.586442232,0.524773717,happiness,happiness,1,consistent,,,,,,,
1186,0.92,0.22,0.586,-0.02743876,0.335155964,0.322758913,happiness,happiness,1,inconsistent,,,,,,,
1187,0.816,0.862,0.418,0.171348095,0.201417446,0.279482126,happiness,happiness,1,inconsistent,,,,,,,
1188,0.304,-0.2235,0.18,-0.270145595,-0.417308092,-0.206637144,surprise,sadness,0,consistent,,,,,,,
1189,0.1856,-0.1384,0.0748,-0.406274259,-0.449194729,-0.234167337,disgust,sadness,0,consistent,,,,,,,
1190,0.408333333,-0.0495,0.250833333,0.32763803,-0.296305776,-0.013039231,surprise,sadness,0,consistent,,,,,,,
