ID,REC.WAV,TEXT,TEXT VALENCE,TEXT AROUSAL,TEXT DOMINANCE,AUDIO VALENCE,AUDIO AROUSAL,AUDIO DOMINANCE,label
subject 14_surprise_sentence 1,subject 14_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.2557999491691589,-0.1725735068321228,-0.1010215878486633,surprise
subject 14_surprise_sentence 2,subject 14_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.0553687214851379,-0.3720566034317016,-0.3036917448043823,surprise
subject 14_surprise_sentence 3,subject 14_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.0942218303680419,-0.1260471940040588,-0.1078575849533081,surprise
subject 14_surprise_sentence 4,subject 14_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.1274351477622985,-0.3301749229431152,-0.1761280298233032,surprise
subject 14_surprise_sentence 5,subject 14_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.0832971930503845,0.2414782047271728,0.2166259288787841,surprise
subject 15_anger_sentence 1,subject 15_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.6828911900520325,0.7070553302764893,0.7241201400756836,anger
subject 15_anger_sentence 2,subject 15_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.1738113760948181,0.5405640602111816,0.5682390928268433,anger
subject 15_anger_sentence 3,subject 15_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.3241422772407532,0.5034439563751221,0.5123509168624878,anger
subject 15_anger_sentence 4,subject 15_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.3579677939414978,0.6834168434143066,0.6013646125793457,anger
subject 15_anger_sentence 5,subject 15_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.2410772442817688,0.5438394546508789,0.6236320734024048,anger
subject 15_disgust_sentence 1,subject 15_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.3448843955993652,-0.4085144400596618,-0.2620716094970703,disgust
subject 15_disgust_sentence 2,subject 15_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,-0.2164573073387146,-0.4351210594177246,-0.3265473842620849,disgust
subject 15_disgust_sentence 3,subject 15_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,-0.5228830575942993,-0.0816706418991088,-0.0236709713935852,disgust
subject 15_disgust_sentence 4,subject 15_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.7684180736541748,-0.0984455943107605,0.0558242797851562,disgust
subject 15_disgust_sentence 5,subject 15_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,0.0855441093444824,-0.1359386444091797,-0.1182163953781127,disgust
subject 15_fear_sentence 1,subject 15_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.4916309714317322,-0.0575488805770874,-0.0257855653762817,fear
subject 15_fear_sentence 2,subject 15_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.259985864162445,-0.5335166454315186,-0.409564733505249,fear
subject 15_fear_sentence 3,subject 15_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.5904020071029663,0.0724744796752929,0.0013858079910278,fear
subject 15_fear_sentence 4,subject 15_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.6554813385009766,0.4337743520736694,0.308504581451416,fear
subject 15_fear_sentence 5,subject 15_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,0.0172878503799438,0.2118197679519653,0.2326881885528564,fear
subject 15_happiness_sentence 1,subject 15_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.8646049499511719,0.6476824283599854,0.6250752210617065,happiness
subject 15_happiness_sentence 2,subject 15_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,-0.2614704966545105,0.6402608156204224,0.6377824544906616,happiness
subject 15_happiness_sentence 3,subject 15_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.4571058750152588,0.5062534809112549,0.5558807849884033,happiness
subject 15_happiness_sentence 4,subject 15_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,-0.6750777959823608,0.223781943321228,0.3334985971450805,happiness
subject 15_happiness_sentence 5,subject 15_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,-0.2253720164299011,0.2258861064910888,0.256753921508789,happiness
subject 15_sadness_sentence 1,subject 15_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,0.0512045621871948,-0.4083013534545898,-0.2268190383911132,sadness
subject 15_sadness_sentence 2,subject 15_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.5893385410308838,-0.8947441577911377,-0.6837770938873291,sadness
subject 15_sadness_sentence 3,subject 15_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,0.2185195684432983,-0.2694485783576965,-0.1855815649032592,sadness
subject 15_sadness_sentence 4,subject 15_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,0.4532866477966308,-0.3267004489898681,-0.195009708404541,sadness
subject 15_sadness_sentence 5,subject 15_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,0.0733256340026855,-0.1497462391853332,-0.0058410167694091,sadness
subject 15_surprise_sentence 1,subject 15_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.1956823468208313,-0.247804582118988,-0.2263877391815185,surprise
subject 15_surprise_sentence 2,subject 15_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.4758158326148987,-0.3258437514305115,-0.2461564540863037,surprise
subject 15_surprise_sentence 3,subject 15_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.3771232962608337,-0.5181211233139038,-0.3887600898742676,surprise
subject 15_surprise_sentence 4,subject 15_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.2516285181045532,-0.2101877331733703,-0.0783542990684509,surprise
subject 15_surprise_sentence 5,subject 15_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.3111491799354553,-0.3752598762512207,-0.2416784167289734,surprise
subject 16_anger_sentence 1,subject 16_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.3559349775314331,0.7836904525756836,0.7205283641815186,anger
subject 16_anger_sentence 2,subject 16_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.5349959135055542,0.5357570648193359,0.559073805809021,anger
subject 16_anger_sentence 3,subject 16_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.6245259642601013,0.7625956535339355,0.8027005195617676,anger
subject 16_anger_sentence 4,subject 16_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.5615224838256836,0.706586480140686,0.6683295965194702,anger
subject 16_anger_sentence 5,subject 16_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.5039101839065552,0.6383448839187622,0.6242475509643555,anger
subject 16_disgust_sentence 1,subject 16_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.6855398416519165,0.6001595258712769,0.6410201787948608,disgust
subject 16_disgust_sentence 2,subject 16_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,-0.6230204105377197,0.4759471416473388,0.3943501710891723,disgust
subject 16_disgust_sentence 3,subject 16_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,0.4060263633728027,0.6223018169403076,0.4848754405975342,disgust
subject 16_disgust_sentence 4,subject 16_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-1.0,0.564028263092041,0.6413841247558594,disgust
subject 16_disgust_sentence 5,subject 16_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,0.0921415090560913,0.0716022253036499,0.185356855392456,disgust
subject 16_fear_sentence 1,subject 16_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.1468315720558166,0.4665427207946777,0.3743224143981933,fear
subject 16_fear_sentence 2,subject 16_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.2928845286369324,0.3010444641113281,0.2898094654083252,fear
subject 16_fear_sentence 3,subject 16_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.6790486574172974,0.1610846519470214,0.0461411476135253,fear
subject 16_fear_sentence 4,subject 16_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.7540364265441895,0.8434078693389893,0.7678425312042236,fear
subject 16_fear_sentence 5,subject 16_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.0578181147575378,0.6724869012832642,0.5858376026153564,fear
subject 16_happiness_sentence 1,subject 16_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.9984794855117798,0.5861221551895142,0.6359376907348633,happiness
subject 16_happiness_sentence 2,subject 16_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.3114180564880371,0.650874137878418,0.5837357044219971,happiness
subject 16_happiness_sentence 3,subject 16_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.7559018135070801,0.776962161064148,0.7533764839172363,happiness
subject 16_happiness_sentence 4,subject 16_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,0.4515796899795532,0.4807724952697754,0.544086217880249,happiness
subject 16_happiness_sentence 5,subject 16_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.8351585865020752,0.5278151035308838,0.4780740737915039,happiness
subject 16_sadness_sentence 1,subject 16_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.2605624794960022,-0.37871253490448,-0.2578655481338501,sadness
subject 16_sadness_sentence 2,subject 16_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.6690330505371094,0.228823184967041,0.1563901901245117,sadness
subject 16_sadness_sentence 3,subject 16_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,0.3426992893218994,0.264413833618164,0.3844630718231201,sadness
subject 16_sadness_sentence 4,subject 16_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,0.2041066884994506,0.2425992488861084,0.3457546234130859,sadness
subject 16_sadness_sentence 5,subject 16_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,0.2756021022796631,0.349179744720459,0.3439222574234009,sadness
subject 16_surprise_sentence 1,subject 16_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.4408803582191467,0.633882999420166,0.6398341655731201,surprise
subject 16_surprise_sentence 2,subject 16_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.3071475625038147,0.6895450353622437,0.6591495275497437,surprise
subject 16_surprise_sentence 3,subject 16_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.2582972645759582,0.8229067325592041,0.7781124114990234,surprise
subject 16_surprise_sentence 4,subject 16_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.6554765701293945,0.6273703575134277,0.677311897277832,surprise
subject 16_surprise_sentence 5,subject 16_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.0625000596046447,0.5446984767913818,0.4686195850372314,surprise
subject 17_anger_sentence 1,subject 17_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.5855963230133057,0.6438324451446533,0.526817798614502,anger
subject 17_anger_sentence 2,subject 17_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.1630668640136718,0.1788513660430908,0.3029203414916992,anger
subject 17_anger_sentence 3,subject 17_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.4365499019622803,0.1739172935485839,0.2981665134429931,anger
subject 17_anger_sentence 4,subject 17_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.3536000847816467,0.4463875293731689,0.5014152526855469,anger
subject 17_anger_sentence 5,subject 17_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.093900978565216,0.2612711191177368,0.3619719743728637,anger
subject 17_disgust_sentence 1,subject 17_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.6573672294616699,0.5055816173553467,0.5481868982315063,disgust
subject 17_disgust_sentence 2,subject 17_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,0.0487720966339111,0.0687355995178222,0.1394736766815185,disgust
subject 17_disgust_sentence 3,subject 17_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,-0.5776172876358032,0.2269067764282226,0.1987209320068359,disgust
subject 17_disgust_sentence 4,subject 17_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.0307150483131408,0.1081581115722656,0.1362311840057373,disgust
subject 17_disgust_sentence 5,subject 17_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,-0.1004595160484314,0.2600730657577514,0.3215913772583008,disgust
subject 17_fear_sentence 1,subject 17_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.1405786275863647,-0.2182570099830627,-0.1117748618125915,fear
subject 17_fear_sentence 2,subject 17_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.2236965894699096,-0.1754124164581298,-0.0555855631828308,fear
subject 17_fear_sentence 3,subject 17_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.1054334044456482,-0.2176306247711181,-0.1368447542190551,fear
subject 17_fear_sentence 4,subject 17_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.6562491655349731,0.2790608406066894,0.3311003446578979,fear
subject 17_fear_sentence 5,subject 17_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.6205543279647827,0.0058705806732177,0.1497504711151123,fear
subject 17_happiness_sentence 1,subject 17_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.3869311809539795,0.2378592491149902,0.3234658241271972,happiness
subject 17_happiness_sentence 2,subject 17_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.832368016242981,0.5449886322021484,0.6656746864318848,happiness
subject 17_happiness_sentence 3,subject 17_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.5520786046981812,0.3496179580688476,0.3996918201446533,happiness
subject 17_happiness_sentence 4,subject 17_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,-0.8061223030090332,0.235722541809082,0.3418171405792236,happiness
subject 17_happiness_sentence 5,subject 17_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.5973033905029297,0.2936576604843139,0.3291549682617187,happiness
subject 17_sadness_sentence 1,subject 17_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.0581887960433959,-0.4101654291152954,-0.221698522567749,sadness
subject 17_sadness_sentence 2,subject 17_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.4920517802238464,-0.1105797290802002,-0.0003585219383239,sadness
subject 17_sadness_sentence 3,subject 17_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,0.0054857730865478,-0.2294199466705322,-0.0734794735908508,sadness
